id,title,description_snippet,source_name,published_at,query_player,primary_label,secondary_labels,confidence_score,confidence_note,detected_players,is_lotte_related,event_summary,key_players,lotte_stance,player_stance,game_ref,game_context
5364,"8회 빅이닝 역전극! 김태형이 웃었다...""전민재-한동희 홈런 중요했다....","프로야구 롯데 자이언츠가 8회 역전극에 힘입어 2연패를 탈출했다. 김태형 감독이 이끄는 롯데는 19일 대전... 불펜진에서는 박정민이 7회 1사 1,2루 위기를 극복했고 8회에도 김원중이 무사 1,2루 위기를 극복하면서 팀...",www.osen.co.kr,2026-05-19T22:51:00,김원중,MATCH_RELATED,,0.9,,김원중;박정민;전민재;한동희,True,롯데가 8회 역전극으로 2연패를 탈출했다.,김원중,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5365,"'포항 경기 승률 0.643' 삼성, 원태인 호투-타선 20안타 10득점 맹타...K...",양의지의 KBO 역대 21번째 통산 2000안타를 앞세워 NC 다이노스를 9대 3으로 제압했다. 대전에서는 롯데 자이언츠가 8회초 한동희의 역전 홈런으로 한화 이글스를 6대 4로 꺾었다. 한동희는 3경기 연속 홈런 행진이다.,www.spochoo.com,2026-05-19T22:48:00,한동희,MATCH_RELATED,,0.9,,한동희,True,한동희가 8회 역전 홈런으로 팀을 승리로 이끌었다.,한동희,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5366,불붙은 한동희 방망이가 말한다…화요일 징크스 NO,"사진=롯데자이언츠 제공 화요일 징크스를 깼다. 프로야구 롯데가 승리를 노래했다. 19일 대전... 전준우, 고승민, 장두성, 손성빈 등이 멀티히트를 때려내며 포효했다. 하이라이트는 역시 홈런이다. 전민재가 투런포를...",www.sportsworldi.com,2026-05-19T22:47:00,고승민,MATCH_RELATED,,0.9,,고승민;손성빈;장두성;전민재;전준우;한동희,True,롯데가 화요일 징크스를 깨고 승리했다.,고승민,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5367,"한동희, 데뷔 첫 3경기 연속포… 롯데, 한화에 재역전승","구원투수 현도훈, 박정민, 김원중, 최준용이 차례로 등판해 무실점으로 막았다. 최준용은 9회를 책임지며 시즌 7세이브를 올렸다. 롯데 타선에서는 전민재가 투런포, 한동희가 동점 솔로포를 때렸다. 장두성은 결승...",www.edaily.co.kr,2026-05-19T22:46:00,김원중,MATCH_RELATED,,0.9,,김원중;박정민;장두성;전민재;최준용;한동희;현도훈,True,롯데가 한화에 재역전승을 거두었다.,김원중,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5368,"'2군에서 대오각성했나' 롯데 한동희, 천금의 동점포+3G 연속포…한화,...","롯데는 그러나 경기 후반 힘을 냈다. 7회초 손성빈, 고승민의 안타와 빅터 레이예스의 내야 땅볼 때 1점을 뽑아냈다. 8회는 한동희가 한화 필승 우완 불펜 윤산흠에게 천금의 동점 1점 홈런을 뽑아냈다. 타격 부진과...",www.nocutnews.co.kr,2026-05-19T22:35:00,고승민,MATCH_RELATED,,0.9,,고승민;레이예스;손성빈;한동희,True,한동희가 천금의 동점 홈런을 기록했다.,고승민,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5369,[한번에쓱] 이 맛에 마무리하지! '9회말 무실점으로 2점 지켜낸' 최준용,롯데 마무리 최준용이 19일 대전한화생명볼파크에서 열리는 2026KBO리그 한화이글스와 롯데자이언츠 경기 9회말 무실점피칭을 한 후 손성빈과 자축하고 있다. 2026.05.19.,www.starnewskorea.com,2026-05-19T22:34:00,손성빈,MATCH_RELATED,,0.9,,손성빈;최준용,True,최준용이 9회말 무실점으로 경기를 마무리했다.,손성빈,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5370,"삼성, 제2의 홈 포항에서 시즌 최다 20안타 폭발…공동 1위 복귀",김웅빈이 6-6으로 맞선 9회 말 올 시즌 4호이자 개인 1호 끝내기 홈런을 터트렸다. 롯데 자이언츠는 대전에서 한화 이글스에 6-4로 역전승했다. 장두성이 8회 역전 결승 타점과 쐐기 득점의 주역이 됐다.,www.joongang.co.kr,2026-05-19T22:24:00,장두성,INJURY_ROSTER,,1.0,,장두성,True,장두성이 8회 역전 결승 타점을 기록했다.,장두성,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5371,"김호령, 데뷔 첫 3홈런... '홈런 잔치' KIA, LG에 14점 맹폭","7이닝 1실점(비자책) 호투를 앞세워 NC를 9-3으로 완파했다. 대전에선 롯데가 3-4로 뒤진 8회, 한동희의 동점 홈런과 장두성의 역전 결승타 등 3점을 뽑으며 6-4 재역전승을 따냈다. 한동희는 데뷔 첫 3경기 연속 홈런이다.",www.hankookilbo.com,2026-05-19T22:24:00,장두성,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,장두성;한동희,True,한동희가 데뷔 첫 3경기 연속 홈런을 기록했다.,장두성,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5372,"삼성, 원태인 1실점 호투에 20안타 대폭발…공동 1위 도약(종합)",롯데는 7회 한화 두 번째 투수 이상규를 제물로 안타 2개와 빅터 레이예스의 땅볼을 묶어 1점을 추격했다. 이어 8회 한동희가 가운데 펜스를 넘어가는 3경기 연속 홈런을 터뜨려 4-4 동점을 이뤘다. 계속된 1사...,www.yna.co.kr,2026-05-19T22:20:00,레이예스,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,레이예스;한동희,True,롯데가 한화와의 경기에서 6-4로 역전승을 거두었다.,레이예스;한동희,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5373,[KBO 내일의 선발투수]5월20일(수),(오후 6시30분) LG (송승기) - (양현종) KIA ▲고척(오후 6시30분) SSG (앤서니 베니지아노) - (하영민) 키움 ▲대전(오후 6시30분) 롯데 (나균안) - (정우주) 한화 ▲포항(오후 6시30분) KT (오원석) - (장찬희) 삼성,www.newsis.com,2026-05-19T22:13:00,나균안,MATCH_RELATED,,0.9,,나균안,True,롯데의 나균안이 한화와의 경기에서 선발로 나선다.,나균안,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5374,[KBO 오늘의 경기 결과]5월19일(화),최민석 ▲LG 0 - 14 KIA(광주) 패 앤더스 톨허스트 승 아담 올러 ▲SSG 6 - 7 키움(고척) 패 조병현 승 가나쿠보 유토 ▲롯데 6 - 4 한화(대전) 승 박정민 패 윤산흠 ▲KT 2 - 10 삼성(포항) 패 케일럽 보쉴리 승 원태인,www.newsis.com,2026-05-19T22:11:00,박정민,MATCH_RELATED,,0.9,,박정민,True,롯데가 한화에 6-4로 승리하며 좋은 성적을 기록했다.,박정민,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5375,[한번에쓱] '야구는 끝나봐야 안다구!' 한화전 6-4 역전승 자축하는 롯데...,2026.05.19. 마무리 최준용이 실점위기를 막아내며 승리를 지킨 후 손성빈과 기쁨을 나누고 있다. '그거 해야지!' 황승빈 팬들에 인사하는 롯데 선수들 김태형 감독이 주장 전준우를 맞고 있다. 마무리 최준용도....,www.starnewskorea.com,2026-05-19T22:10:00,손성빈,MATCH_RELATED,,0.9,,손성빈;전준우;최준용,True,롯데가 한화전에서 6-4로 승리하며 기쁨을 나누었다.,손성빈,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5376,"'김호령 3홈런' KIA, 14-0으로 LG 완파…삼성도 KT 누르고 공동 선두(종합...","하지만 롯데는 7회초 손성빈과 고승민의 안타로 일군 1사 1, 3루에 빅터 레이예스의 땅볼로 1점을 만회하며 추격의 불씨를 살렸고, 8회 3득점을 올리며 경기를 뒤집었다.",www.newsis.com,2026-05-19T22:09:00,고승민,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,고승민;레이예스;손성빈,True,롯데가 한화와의 경기에서 6-4로 승리하며 추격의 불씨를 살렸다.,고승민,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5377,"롯데, 시즌 두 번째 화요일 승리…최준용 7세이브 수확·장두성 8회 결승...",경기 중반까지 한화에 2-4로 끌려 간 롯데는 7회초 1사 1·3루 상황에서 빅터 레이예스의 내야 땅볼로 힘겹게 한 점을 따라 갔다. 이후 8회초 공격서 한동희가 좌중간 담장을 넘기는 동점 솔로포를 터트려 4-4를 만들었다....,sports.donga.com,2026-05-19T22:09:00,레이예스,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,레이예스;장두성;최준용;한동희,True,롯데가 한화에 6-4로 승리하며 최준용이 7세이브를 기록했다.,레이예스,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5378,"8회 수비 흔들린 한화, 롯데에 역전패…힘겨운 5할 승률","이어 전준우 볼넷 이후 대주자 한태양의 도루와 이민우의 견제 실책이 겹치며 흔들렸고, 장두성의 적시타와 황성빈의 추가 적시타까지 나오며 순식간에 3실점을 허용했다. 특히 롯데의 적극적인 주루 플레이에...",www.daejonilbo.com,2026-05-19T22:06:00,장두성,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,장두성;전준우;한태양;황성빈,True,롯데가 한화에 6-4로 역전승하며 힘겨운 승률을 유지했다.,장두성,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5379,[프로야구] 20일 선발투수 예고,◆잠실 N C 토다 두산 벤자민 ◆광주 L G 송승기 KIA 양현종 ◆대전 롯데 나균안 한화 정우주 ◆고척 SSG 베니지아노 키움 하영민 ◆포항 K T 오원석 삼성 장찬희,www.news1.kr,2026-05-19T22:01:00,나균안,MATCH_RELATED,,0.9,,나균안,True,롯데의 나균안이 한화와의 경기에서 선발로 나선다.,나균안,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5380,[프로야구] 전적 종합(19일),(9회1점·키움) ◆대전 롯데 020 000 130 | 6 한화 101 200 000 | 4 △승리투수=박정민(3승1패1세이브) △세이브=최준용(1승1패7세이브) △패전투수=윤산흠(1승1패) △홈런=전민재 2호(2회2점) 한동희 3호...,www.news1.kr,2026-05-19T21:56:00,박정민,MATCH_RELATED,,0.9,,박정민;전민재;최준용;한동희,True,롯데가 한화에 6-4로 승리하며 재역전승을 거두었다.,박정민,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5381,[프로야구 대전전적] 롯데 6-4 한화,▲ 대전전적(19일) 롯데 020 000 130 - 6 한화 101 200 000 - 4 △ 승리투수 = 박정민(3승 1패 1세이브) △ 세이브투수 = 최준용(1승 1패 7세이브) △ 패전투수 = 윤산흠(1승 1패) △ 홈런 = 전민재 2호(2회2점)...,www.yna.co.kr,2026-05-19T21:54:00,박정민,MATCH_RELATED,,0.9,,박정민;전민재;최준용,True,롯데가 한화에 6-4로 승리하며 재역전승을 거두었다.,박정민,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5382,"‘한동희 또또또 홈런!’ 롯데, 한화에 6-4 재역전승…전민재 대포+불펜...","롯데, 한화와 접전 끝 승리 불펜 4이닝 무실점 호투 한동희 데뷔 첫 3경기 연속포 한화는 또 불펜 무너져... 전준우와 고승민이 2안타씩 쳤다. 빅터 레이예스도 1안타 1타점 기록했다. 한화 선발 윌켈 에르난데스는 5....",www.sportsseoul.com,2026-05-19T21:52:00,고승민,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,고승민;레이예스;전민재;전준우;한동희,True,롯데가 한화에 6-4로 승리하며 한동희가 3경기 연속 홈런을 기록했다.,고승민,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5383,"'동점포' 한동희 물꼬 터졌다! 3G 연속포→8회 3득점 역전극...롯데, 한화...",롯데는 황성빈(중견수) 고승민(2루수) 레이예스(지명타자) 나승엽(1루수) 한동희(3루수) 전준우(좌익수) 전민재(유격수) 장두성(우익수) 손성빈(포수)이 선발 출장했다. 선발 투수는 제레미 비슬리. 한화는 이진영...,www.osen.co.kr,2026-05-19T21:52:00,고승민,MATCH_RELATED,,0.9,,고승민;나승엽;레이예스;비슬리;손성빈;장두성;전민재;전준우;한동희;황성빈,True,한동희가 동점 홈런을 기록하며 롯데가 한화에 역전승을 거두었다.,고승민,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
